academic_freq,non_academic_freq,phrase,ratio
110,2,word verb,55.0
29,1,mathematical structure,29.0
33,6,unix operating system,5.5
88,3,second language learning,29.33333333333333
210,2,inference engine,105.0
7,1,minimal system,7.0
223,2,annotated example,111.5
390,2,inferencing,195.0
277,11,first character,25.18181818181818
188,1,multiple domain,188.0
28,1,useful representation,28.0
5680,198,generalization,28.68686868686869
160,40,multiple choice question,4.0
94,13,unavailability,7.230769230769231
66,2,nakazawa,33.0
317,48,other event,6.604166666666667
5,1,pierre koenig,5.0
11,1,interaction method,11.0
6,1,successful event,6.0
74,2,small sample size,37.0
8433,3,target word,2811.0
17079,584,module,29.24486301369863
3320,43,sig,77.20930232558139
2820,58,axiom,48.62068965517241
122,16,optical character recognition,7.625
12,4,festschrift,3.0
56,20,scripting language,2.8
7433,1,morpheme,7433.0
15,4,public discourse,3.75
270,2,match score,135.0
12,1,neutral score,12.0
1117,5,valence,223.4
561,15,placeholder,37.4
11,1,exciting program,11.0
25,4,example list,6.25
34,16,edmonton,2.125
21,7,usability issue,3.0
56,4,previous text,14.0
90,10,usage example,9.0
16,1,structure system,16.0
80,1,human cognition,80.0
15,2,iterator,7.5
966,1,baseline method,966.0
829,480,browsing,1.727083333333333
142,3,case word,47.33333333333334
130,2,right node,65.0
100,1,iterative approach,100.0
36,1,grammar pattern,36.0
295,8,positive word,36.875
159,7,propagates,22.71428571428572
33,1,tarski,33.0
292,15,interest group,19.46666666666667
4,1,game framework,4.0
674,2,confidence interval,337.0
3,2,vague knowledge,1.5
17,6,specific study,2.833333333333333
8,2,example template,4.0
516,5,general case,103.2
5,2,incorrect understanding,2.5
50,2,meaningful sentence,25.0
30,4,email text,7.5
47,2,system text,23.5
8,4,unnecessary repetition,2.0
51,1,systemic functional linguistics,51.0
254,1,formal model,254.0
67,2,right tree,33.5
66,14,useful source,4.714285714285714
64,1,appropriate representation,64.0
21,1,substitution table,21.0
13,1,score start,13.0
231,3,target set,77.0
34,1,rest method,34.0
163,1,tense form,163.0
25790,7815,focus,3.300063979526552
67,3,negative situation,22.33333333333333
2,1,humorous context,2.0
26215,3595,article,7.292072322670376
22794,173,occurrence,131.757225433526
11,1,biomolecules,11.0
2277,2,regularization,1138.5
17,1,linguistic terminology,17.0
288,9,medical text,32.0
449,3,logic programming,149.6666666666667
13,1,senior lecturer,13.0
18,1,control application,18.0
25,3,sujet,8.333333333333334
191502,4185,data,45.75913978494624
139,1,sequents,139.0
250,121,workstation,2.066115702479339
11,1,graph link,11.0
98,15,exhaustive list,6.533333333333333
394,1,infix,394.0
9,1,system robustness,9.0
96,13,user level,7.384615384615385
354,4,superset,88.5
156,1,data result,156.0
70,6,surface information,11.66666666666667
25326,4381,pre,5.780871947044054
36,10,class structure,3.6
941,60,pinyin,15.68333333333333
3,1,inversion method,3.0
298,1,underlying form,298.0
8649,650,default,13.30615384615385
341,2,delimiters,170.5
271,16,average performance,16.9375
10,1,concise sentence,10.0
2978,2,probability distribution,1489.0
886,285,directory,3.108771929824561
6929,490,workshop,14.14081632653061
27,9,different thread,3.0
12,1,english component,12.0
12,4,certain time period,3.0
147,5,basic method,29.4
123,2,value range,61.5
2348,17,communicative,138.1176470588235
297,16,important problem,18.5625
753,90,hardbound,8.366666666666667
80,1,heterogeneous data,80.0
42,6,collation,7.0
7,2,statistic data,3.5
2330,537,snippet,4.338919925512104
241,3,text passage,80.33333333333333
13043,16,heuristic,815.1875
11,5,italian grammar,2.2
598,14,cognitive science,42.71428571428572
1097,8,traversal,137.125
174,6,text content,29.0
117,2,specific vocabulary,58.5
206,46,human interaction,4.478260869565218
98,1,martin kay,98.0
413,201,pennsylvania,2.054726368159204
50959,2048,category,24.88232421875
619,23,chinese language,26.91304347826087
2,1,concise roadmap,2.0
69,14,correct type,4.928571428571429
472,23,base model,20.52173913043478
114,4,steganography,28.5
808,4,proc,202.0
539,5,invariant,107.8
59,3,conformance,19.66666666666667
1468,154,programme,9.532467532467532
42,7,individual case,6.0
1121,8,positive example,140.125
12971,139,correlation,93.31654676258992
221,1,general corpus,221.0
1938,37,brill,52.37837837837838
49,1,dialog memory,49.0
42,6,psychological research,7.0
136,1,effect size,136.0
387,18,encoder,21.5
13,7,text formatting,1.857142857142857
3,2,tutorial text,1.5
2909,53,simplification,54.88679245283019
10,1,word extractor,10.0
25,2,rgb value,12.5
18,4,core knowledge,4.5
300,4,type feature,75.0
376,1,speech system,376.0
369,1,user interaction,369.0
21,1,implementers,21.0
3,1,principle argument,3.0
134,1,transition model,134.0
661,26,hyphen,25.42307692307692
99,1,query string,99.0
2,1,treatment information,2.0
58,34,deaf people,1.705882352941176
8,1,many edits,8.0
207,2,excitation,103.5
46,19,falsity,2.421052631578947
424,1,second argument,424.0
26,12,south asia,2.166666666666667
179,1,search system,179.0
284,2,content analysis,142.0
3554,213,rouge,16.68544600938967
664,45,same event,14.75555555555556
3,1,wizard tool,3.0
114,13,similar information,8.76923076923077
322,167,predictability,1.92814371257485
154,2,word pattern,77.0
2231,560,flexibility,3.983928571428571
338,14,real data,24.14285714285714
18,5,reasonableness,3.6
6,1,object color,6.0
249,142,schubert,1.753521126760563
43488,1949,output,22.31298101590559
20,1,experimental psychology,20.0
107,1,potential solution,107.0
4,2,classpath,2.0
273,2,current context,136.5
21,1,different syntax,21.0
85,2,google search engine,42.5
32,5,english half,6.4
15,5,brigham young university,3.0
5761,379,methodology,15.20052770448549
33342,6422,technique,5.191840548115851
233,20,waveform,11.65
655,1,feature combination,655.0
608,9,empirical study,67.55555555555556
106,61,correct order,1.737704918032787
16,2,space usage,8.0
23,2,internal coherence,11.5
93,56,recent version,1.660714285714286
1729,7,nsf,247.0
7,2,relevant history,3.5
1731,30,cept,57.7
6,2,continuar,3.0
5,2,northern illinois university,2.5
63,1,java implementation,63.0
90938,2798,structure,32.50107219442459
361,1,new node,361.0
8463,89,validation,95.08988764044943
3,2,word java,1.5
9344,1,language processing,9344.0
12194,4,smt,3048.5
161,1,question sentence,161.0
7,1,equal access,7.0
2666,391,swedish,6.818414322250639
5440,761,limitation,7.148488830486202
143,7,regular set,20.42857142857143
82,2,persian language,41.0
27,3,formatted text,9.0
42,1,syntax information,42.0
179,2,text source,89.5
76,1,original data set,76.0
367,2,second method,183.5
803,265,new model,3.030188679245283
782,2,learning task,391.0
208,3,imperfective,69.33333333333333
68,10,basic event,6.8
1340,76,overall performance,17.63157894736842
98,7,actual data,14.0
8,3,client device,2.666666666666667
10,1,example occurs,10.0
21726,2537,path,8.563657863618447
6,1,japanese sentence structure,6.0
5027,35,automaton,143.6285714285714
21,4,input line,5.25
8431,2801,core,3.009996429846483
198,1,space complexity,198.0
26181,116,clause,225.698275862069
473,4,ict,118.25
283,3,xml document,94.33333333333333
12,7,paper format,1.714285714285714
10023,2052,principle,4.884502923976608
50,1,spatial context,50.0
2327,121,synthesis,19.23140495867769
62,1,common relation,62.0
143,2,order predicate,71.5
9,1,single configuration,9.0
5,1,individual variability,5.0
1612,14,phonology,115.1428571428571
2,1,particular phrasing,2.0
6,3,westlaw,2.0
42,14,expert opinion,3.0
109249,4669,training,23.39880059970015
675,1,character sequence,675.0
87,9,programming problem,9.666666666666666
2,1,user customization,2.0
128,9,language tool,14.22222222222222
40,5,additional text,8.0
136,1,syntactic error,136.0
2,1,component issue,2.0
179,25,complete description,7.16
1262,1,input word,1262.0
120,1,input system,120.0
1350,105,first sentence,12.85714285714286
114,1,web mining,114.0
84,1,english pronoun,84.0
49,1,reference task,49.0
4386,2,determiner,2193.0
5710,3,cation,1903.333333333333
3,1,project model,3.0
300,78,molecule,3.846153846153846
5418,2,development set,2709.0
11552,1575,scope,7.334603174603175
6,1,transaction data,6.0
21,9,deutschland,2.333333333333333
906,20,convolution,45.3
133,4,reasonable performance,33.25
788,1,causal relation,788.0
55,1,test user,55.0
28,7,useful approach,4.0
155,31,rationality,5.0
11087,826,phase,13.42251815980629
295,6,japanese text,49.16666666666666
44920,10176,human,4.414308176100629
139,1,analysis model,139.0
5,1,suicide ideation,5.0
14,5,repurposing,2.8
750,3,spatial relation,250.0
139,2,case analysis,69.5
106,5,search tool,21.2
85,11,portuguese language,7.727272727272728
98,2,doha,49.0
44,12,time order,3.666666666666667
941,78,new language,12.06410256410256
276,32,mobile device,8.625
6397,9,word order,710.7777777777778
15,6,assonance,2.5
453,1,correct sense,453.0
23,10,game data,2.3
133,1,regular form,133.0
4980,1,lexical item,4980.0
116,37,basic set,3.135135135135135
4142,47,modality,88.12765957446808
18,5,paragraph number,3.6
360,2,domain text,180.0
273,30,character type,9.1
285,1,same data set,285.0
9,2,colloquial finnish,4.5
162,97,new user,1.670103092783505
11,1,keyword filtering,11.0
507,31,overall score,16.35483870967742
21,13,specific style,1.615384615384615
707,461,innovation,1.533622559652928
7,2,shimon,3.5
93,1,word training,93.0
6,1,programming methodology,6.0
40,5,rule number,8.0
5,3,habermas,1.666666666666667
5019,434,xml,11.56451612903226
4,1,serial implementation,4.0
243,6,special issue,40.5
28,1,problem sentence,28.0
130,1,word basis,130.0
56,1,accurate method,56.0
10,2,individual paragraph,5.0
2900,177,theorem,16.38418079096045
67,2,additional analysis,33.5
17775,70,inference,253.9285714285714
12,2,appropriate approach,6.0
310,1,word match,310.0
430,3,input sequence,143.3333333333333
6,1,publication process,6.0
28,2,summary information,14.0
10,2,speech recognition software,5.0
26318,278,metric,94.66906474820144
12241,322,modeling,38.01552795031056
47,6,japanese phrase,7.833333333333333
9,1,present workshop,9.0
138,8,potential user,17.25
47,4,application programming,11.75
124561,5094,method,24.45249312917158
263,169,wednesday,1.556213017751479
360,3,web search engine,120.0
327,1,system evaluation,327.0
1983,2,concatenation,991.5
5,1,readability aspect,5.0
13,2,challenging language,6.5
4,1,style knowledge,4.0
161,6,language usage,26.83333333333333
1156,14,statistical method,82.57142857142857
210,9,redundant information,23.33333333333333
17,2,etymological information,8.5
91,12,significant effort,7.583333333333333
562,3,discourse analysis,187.3333333333333
29,1,limit point,29.0
1523,3,hidden markov model,507.6666666666667
30,1,language article,30.0
65,11,time value,5.909090909090909
5,2,working method,2.5
116,3,corresponding text,38.66666666666666
63,1,usage frequency,63.0
